date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:11:35	814/814	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Sep%202022%2016:38:18%20GMT	https://necropinvest.com/dashboard/root/assets/images/svg/star1.svg	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/svg/star1.svg	(from https://necropinvest.com/dashboard/root/index)
11:11:36	830/830	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Sep%202022%2016:38:18%20GMT	https://necropinvest.com/dashboard/root/assets/images/svg/star2.svg	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/svg/star2.svg	(from https://necropinvest.com/dashboard/root/index)
11:11:38	457278/457278	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/hand-mocup.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/hand-mocup.png	(from https://necropinvest.com/dashboard/root/index)
11:11:38	1832/1832	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/star-shape.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/star-shape.png	(from https://necropinvest.com/dashboard/root/index)
11:11:38	2257/2257	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/client1.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/client1.png	(from https://necropinvest.com/dashboard/root/index)
11:11:39	2732/2732	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/client2.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/client2.png	(from https://necropinvest.com/dashboard/root/index)
11:11:39	2414/2414	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/client3.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/client3.png	(from https://necropinvest.com/dashboard/root/index)
11:11:39	476266/476266	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2016:38:16%20GMT	https://necropinvest.com/dashboard/root/assets/images/shape/shape2.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/shape/shape2.png	(from https://necropinvest.com/dashboard/root/index)
11:11:39	108576/108576	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2016:38:16%20GMT	https://necropinvest.com/dashboard/root/assets/images/shape/shape1.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/shape/shape1.png	(from https://necropinvest.com/dashboard/root/index)
11:11:40	2797/2797	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/client4.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/client4.png	(from https://necropinvest.com/dashboard/root/index)
11:11:40	2339/2339	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/client5.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/client5.png	(from https://necropinvest.com/dashboard/root/index)
11:11:40	3111/3111	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/icon1.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/icon1.png	(from https://necropinvest.com/dashboard/root/index)
11:11:40	274/274	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Sep%202022%2016:38:18%20GMT	https://necropinvest.com/dashboard/root/assets/images/svg/arrow-black-right.svg	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/svg/arrow-black-right.svg	(from https://necropinvest.com/dashboard/root/index)
11:11:41	3072/3072	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/icon2.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/icon2.png	(from https://necropinvest.com/dashboard/root/index)
11:11:41	2235/2235	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Sep%202022%2017:12:12%20GMT	https://necropinvest.com/dashboard/root/assets/images/all-img/icon3.png	C:/My%20Web%20Sites/nerco%20investment/necropinvest.com/dashboard/root/assets/images/all-img/icon3.png	(from https://necropinvest.com/dashboard/root/index)
